Id,Expected
1134-23-2;1652,1
143-50-0;2452,2
2164-17-2;1507,1
6055-19-2;40,2
2593-15-9;1856,2
53-86-1;34,2
81335-77-5;1374,2
113-48-4;19,2
55-98-1;1510,1
2971-36-0;1630,2
302-79-4;1508,1
120068-37-3;1627,2
8000-41-7;1852,2
142-03-0;2,2
1689-84-5;38,2
87-44-5;2453,2
55-38-9;1628,2
100-64-1;1850,2
102-27-2;31,2
149062-75-9;2451,2
838-88-0;1686,2
126535-15-7;1626,2
68694-11-1;1377,2
52315-07-8;1640,2
28434-00-6;1691,2
427-51-0;2306,2
93-16-3;1852,1
586-62-9;1848,2
33703-08-1;1382,2
25057-89-0;1620,2
2212-67-1;1612,2
25322-69-4;1856,2
90-12-0;1374,2
NOCAS_47346;1797,2
68-12-2;37,2
50471-44-8;14,2
101-61-1;1797,2
110-98-5;2451,2
134605-64-4;1855,2
131341-86-1;34,2
149979-41-9;1647,2
79622-59-6;40,1
106-50-3;2451,2
68-96-2;39,2
15619-48-4;1372,2
114311-32-9;1373,2
361343-19-3;2443,2
584-79-2;1634,2
76963-41-2;2453,2
2772-45-4;1848,2
3033-77-0;2,2
106-65-0;30,2
15214-89-8;1857,2
111-44-4;27,2
4342-36-3;2451,1
96-45-7;8,2
208465-21-8;1612,2
68-12-2;1388,2
1610-18-0;1656,2
68515-49-1;27,2
51707-55-2;2452,2
23422-53-9;2,2
149413-74-1;36,2
97322-87-7;2452,2
95-83-0;1797,1
107-88-0;1375,2
142459-58-3;6,2
121-61-9;2451,2
82469-79-2;30,2
134-81-6;1852,2
584-79-2;4,2
15299-99-7;1616,1
52806-53-8;1389,2
5234-68-4;9,2
7781-98-8;1848,2
86-30-6;36,2
314-40-9;1656,2
87820-88-0;1636,2
156052-68-5;34,1
7287-19-6;40,2
61-82-5;1855,2
107-41-5;1384,2
90-43-7;2445,2
1843-05-6;23,1
33228-44-3;2453,2
924-16-3;26,2
36673-16-2;1683,2
108-45-2;33,2
29232-93-7;1634,2
136-45-8;31,2
56070-16-7;2,2
137-26-8;4,2
99-08-1;23,2
123-33-1;1615,2
353280-07-6;31,2
2528-16-7;1374,2
2971-36-0;29,2
24307-26-4;1618,2
85509-19-9;1688,2
77501-63-4;1622,2
80-46-6;1690,1
111-90-0;1380,2
75-12-7;34,2
8018-01-7;34,2
153233-91-1;1382,2
68359-37-5;1613,2
134002-60-1;2443,2
89-83-8;34,2
94125-34-5;1647,2
1156-19-0;1379,2
99-89-8;1852,2
120-82-1;2452,2
81335-37-7;12,2
123-33-1;1640,2
57-14-7;1857,2
60-51-5;38,2
962-58-3;25,2
5598-15-2;1647,2
56-38-2;26,2
106-49-0;1855,2
81335-77-5;6,2
55335-06-3;26,2
113136-77-9;1657,2
76738-62-0;6,2
121-75-5;1613,2
54-62-6;23,2
115-32-2;1626,2
59669-26-0;1628,2
85-68-7;39,2
111-44-4;36,2
1563-66-2;1380,2
162706-14-1;24,2
87-62-7;1374,2
77-78-1;1386,2
87818-31-3;1623,2
78-59-1;32,2
52-01-7;1381,2
50-35-1;29,2
123-00-2;1857,2
86209-51-0;19,2
55-38-9;2,2
637-07-0;1376,2
2433-14-9;1378,2
314-40-9;1657,2
29420-49-3;2453,2
110-42-9;1852,2
156-43-4;2,2
87818-31-3;11,2
97-86-9;2,2
140-56-7;1510,1
3739-38-6;28,2
335-67-1;1618,2
114311-32-9;29,2
461023-63-2;2452,2
87818-31-3;17,2
58-89-9;1507,1
123-35-3;1388,2
161050-58-4;1653,2
1897-45-6;1655,2
103-54-8;2452,2
188425-85-6;32,2
4376-20-9;1617,1
2416-94-6;1824,2
87-90-1;1373,2
676116-04-4;2452,1
84371-65-3;1384,2
1843-05-6;2453,2
103-90-2;32,2
25606-41-1;33,2
50-28-2;1373,2
314-40-9;25,2
678-39-7;1384,2
27314-13-2;18,2
33629-47-9;22,2
142459-58-3;1389,2
24307-26-4;1656,2
11070-44-3;2,2
10265-92-6;39,2
98-00-0;1855,2
349495-42-7;32,2
117718-60-2;2451,2
96489-71-3;3,2
5598-15-2;1651,2
87674-68-8;1633,1
85509-19-9;1637,2
88-85-7;2444,1
3855-32-1;1382,2
98967-40-9;1385,2
81335-77-5;1373,2
55406-53-6;12,2
64-19-7;27,2
759-94-4;1636,2
7632-00-0;1380,2
97-56-3;1383,2
135158-54-2;1509,2
307-24-4;1856,2
NOCAS_34742;6,2
548-62-9;32,2
104795-68-8;32,2
68-96-2;25,2
92-52-4;1855,2
98-07-7;2447,2
759-73-9;2453,2
3033-77-0;1682,1
5598-15-2;1621,2
330-54-1;1613,2
1987-50-4;29,2
510-15-6;23,1
797-63-7;29,2
548-62-9;1386,2
81335-77-5;15,2
161326-34-7;37,2
118134-30-8;24,2
2398-96-1;2451,2
119-90-4;38,2
52-86-8;1376,1
13194-48-4;33,2
98886-44-3;1378,2
101-10-0;1654,2
42509-80-8;1646,2
221246-12-4;1387,2
94-81-5;2,2
NOCAS_47349;39,2
1929-82-4;1388,2
9016-00-6;1850,2
96-48-0;1372,2
612-12-4;2,2
6153-64-6;1619,2
62-38-4;1686,2
141112-29-0;23,2
85509-19-9;13,2
102-71-6;38,2
33703-08-1;1377,2
84087-01-4;1645,2
4376-20-9;39,2
199171-88-5;1380,1
271-89-6;2453,2
131983-72-7;1621,2
221671-62-1;27,2
129630-19-9;28,2
173584-44-6;1648,1
77-40-7;1797,1
121-00-6;2451,2
52315-07-8;38,2
548-62-9;30,2
828-00-2;1381,2
NOCAS_34742;2447,2
1191914-21-2;1373,2
133-07-3;1850,1
94125-34-5;1619,2
6381-77-7;24,2
109-86-4;1620,2
80-07-9;2453,2
1861-32-1;23,2
57-55-6;1386,2
59-87-0;36,2
76738-62-0;1641,2
56-38-2;33,2
60-12-8;1856,2
15299-99-7;11,2
81335-77-5;39,2
108-67-8;1389,2
1638-22-8;2,1
85509-19-9;1639,2
72-55-9;2451,2
2451-62-9;32,2
128639-02-1;1642,2
93-15-2;1388,2
79-06-1;1680,2
156052-68-5;1637,2
57-97-6;1691,1
862243-29-6;1379,2
134-62-3;1649,1
124495-18-7;1857,1
78-48-8;24,2
23135-22-0;22,2
80-43-3;33,2
361377-29-9;1629,2
32809-16-8;1797,2
59669-26-0;31,2
82-68-8;1616,2
648917-13-9;1373,2
58-18-4;2,1
2312-35-8;1374,2
1582-09-8;1376,2
16867-04-2;1852,1
96182-53-5;28,2
108-01-0;1797,2
22915-73-7;1383,2
34590-94-8;1856,2
1596-84-5;1641,2
56-55-3;1382,1
66230-04-4;1616,2
19666-30-9;1615,1
111-84-2;1852,2
576-26-1;39,2
298-00-0;1848,2
181274-15-7;1651,2
NOCAS_48514;29,2
94-75-7;35,2
1918-00-9;34,2
96-17-3;2,2
79622-59-6;2452,2
13292-46-1;2453,2
6153-64-6;2,2
446-72-0;1852,2
2971-36-0;1618,2
84-16-2;1388,2
98967-40-9;14,2
83-79-4;1636,2
107071-66-9;1378,2
79241-46-6;1382,2
84-74-2;1657,2
95-48-7;1856,2
4376-18-5;16,2
478263-98-8;32,2
NOCAS_47385;1857,1
82-68-8;37,2
87546-18-7;20,2
102-76-1;32,2
76738-62-0;1389,2
2032-65-7;2453,2
84-16-2;1510,1
94-74-6;1377,2
50-41-9;2302,1
108-91-8;28,2
87820-88-0;1645,2
57-11-4;1380,2
78-11-5;1857,2
50-65-7;1624,2
2425-06-1;1690,1
137-26-8;1384,2
1763-23-1;15,2
97886-45-8;1378,2
59-67-6;35,2
330-55-2;15,2
7747-35-5;29,2
133-06-2;2446,2
49562-28-9;1681,2
81777-89-1;1649,1
742693-38-5;30,2
51338-27-3;1648,1
77501-63-4;2452,2
50-22-6;1384,2
17804-35-2;1655,2
135410-20-7;1640,2
94-82-6;1613,2
NOCAS_47330;1379,2
55335-06-3;1613,2
709-98-8;1385,2
13194-48-4;1507,2
131860-33-8;31,2
526-75-0;1855,1
149413-74-1;1850,1
63-25-2;1617,1
8018-01-7;1646,2
83055-99-6;1631,1
128-39-2;2453,2
110235-47-7;31,2
68515-49-1;2453,2
57-55-6;26,2
120-36-5;33,2
139290-65-6;28,2
6422-86-2;27,2
92-84-2;1686,2
88-60-8;30,2
115-32-2;7,2
108-95-2;38,2
1918-02-1;1629,2
767-00-0;2451,2
62-38-4;1797,1
79-39-0;1388,2
2996-92-1;1850,2
101-21-3;1856,1
124-18-5;1378,2
84-74-2;1646,2
3825-26-1;1376,2
112281-77-3;1373,1
189003-92-7;1687,2
3380-34-5;1376,2
112-53-8;36,2
60207-90-1;1682,1
101-55-3;1691,2
NOCAS_47385;23,1
6923-22-4;20,2
141-66-2;24,2
71751-41-2;1634,2
5902-51-2;2451,2
1194-65-6;1644,2
500-38-9;1855,2
1007-28-9;19,2
29590-42-9;29,2
68392-35-8;2303,1
50471-44-8;1626,2
2593-15-9;1691,1
95737-68-1;1381,2
2212-67-1;1641,2
116-02-9;1857,2
107071-66-9;1379,2
69-65-8;1386,2
98-07-7;1387,2
565-80-0;1852,1
71751-41-2;1624,2
361377-29-9;1620,1
128639-02-1;1643,2
375-85-9;39,2
55335-06-3;1852,2
79-16-3;1376,2
12427-38-2;22,2
22260-51-1;2,2
87820-88-0;1682,1
128-37-0;1848,2
51218-45-2;29,2
120-32-1;1376,2
77501-63-4;4,2
55283-68-6;1654,2
335-67-1;33,2
95-49-8;1389,2
79-94-7;1383,2
112-00-5;26,2
120-71-8;27,2
NOCAS_48509;30,2
65277-42-1;1688,2
97-77-8;1377,1
2212-67-1;1797,2
2303-17-5;30,2
NOCAS_48507;2444,1
119-64-2;2,2
368832-42-2;2,2
28249-77-6;1373,2
156052-68-5;1625,2
124-13-0;34,2
140-49-8;2452,2
20018-09-1;1852,1
117-84-0;36,2
43222-48-6;13,2
7696-12-0;1633,1
77-40-7;2442,1
80-15-9;38,1
149413-74-1;2450,1
87546-18-7;1643,2
1918-02-1;1620,2
149062-75-9;1389,1
121-39-1;2,2
80-05-7;1372,1
6317-18-6;1654,2
119168-77-3;1628,1
26225-79-6;1640,2
87-86-5;2444,1
102-06-7;36,2
6051-87-2;2451,2
5315-79-7;36,2
37764-25-3;1857,2
NOCAS_47394;1373,2
533-74-4;1378,2
6923-22-4;2451,2
4468-42-2;2,2
1912-24-9;1645,2
117-39-5;1682,2
104-76-7;36,2
101-81-5;1857,1
606-20-2;1383,2
159138-81-5;1384,2
106-91-2;1852,1
136-77-6;1372,1
108-45-2;38,1
17804-35-2;1388,2
100784-20-1;1634,2
6153-64-6;30,2
199119-58-9;13,2
148-79-8;29,2
43222-48-6;1634,2
134-03-2;24,2
1062243-51-9;1848,2
3337-71-1;3,2
1646-75-9;36,2
625-55-8;1852,2
15299-99-7;1683,2
NOCAS_48509;1388,2
929-59-9;1507,2
629-62-9;1373,2
79-43-6;1379,2
1330-78-5;1858,2
114-07-8;1382,2
108-80-5;1384,2
77-71-4;25,2
79241-46-6;1624,2
668981-02-0;1382,2
140-66-9;1386,2
134-62-3;1641,2
139-40-2;1648,1
7747-35-5;2,2
361377-29-9;1689,1
444610-91-7;1797,1
141112-29-0;32,2
113-48-4;1649,1
141112-29-0;16,2
56-53-1;2453,2
145701-21-9;1375,2
94-13-3;1383,1
131860-33-8;7,2
79558-09-1;2452,2
125-33-7;2451,2
79983-71-4;1507,1
110-44-1;1382,2
104-51-8;35,2
2835-95-2;2442,2
5234-68-4;1649,1
81405-85-8;1850,2
59-67-6;1858,2
124-76-5;2453,2
463-40-1;1857,2
50-35-1;40,2
5234-68-4;1848,2
42509-80-8;40,2
122-99-6;14,2
69-65-8;30,2
636-21-5;1509,2
2144-53-8;1384,2
1912-24-9;2306,2
120-83-2;31,2
603-35-0;2,2
76578-14-8;1850,2
139-40-2;1632,1
123-63-7;2,1
69852-45-5;1852,2
120-72-9;2452,1
375-95-1;2452,2
166412-78-8;1376,2
149-57-5;1680,2
2312-35-8;1688,2
175013-18-0;1688,2
50471-44-8;31,2
149877-41-8;34,2
35554-44-0;1641,2
72-43-5;1611,2
556-61-6;1657,2
64436-13-1;2452,2
10453-86-8;9,2
82097-50-5;22,2
5394-36-5;1852,2
119515-38-7;1618,2
149-57-5;1690,2
123343-16-8;39,2
156-10-5;1857,2
108-67-8;1379,2
104098-48-8;1383,2
96182-53-5;1635,2
159138-81-5;24,2
1948-33-0;1377,2
134002-60-1;1389,2
59-87-0;1688,2
69-65-8;39,2
123-51-3;1388,2
314-40-9;1378,2
98-86-2;26,2
120-32-1;18,1
6734-80-1;1378,2
1303-11-3;26,2
112-72-1;1385,2
122-62-3;1797,2
2212-67-1;30,2
1610-18-0;1374,2
97-56-3;1372,1
35575-96-3;1644,2
344930-95-6;1381,2
41481-66-7;1383,2
3056-17-5;1852,2
544-76-3;1385,2
81335-37-7;1634,2
22915-73-7;33,2
117-81-7;35,2
81335-37-7;1633,2
556-61-6;1615,2
15972-60-8;1646,2
69-09-0;2452,1
134-03-2;1377,2
2008-41-5;1858,2
271-89-6;1383,2
122-66-7;1797,2
105-99-7;2451,2
59-87-0;1384,2
60-56-0;1386,2
102-27-2;2451,2
1120-71-4;1509,2
136-45-8;1373,1
1634-78-2;1612,2
1987-50-4;27,2
28249-77-6;1383,2
79-43-6;2451,2
1095-90-5;1385,1
56-81-5;1857,2
74051-80-2;32,2
128639-02-1;1384,1
219714-96-2;1385,2
156052-68-5;1385,2
484-17-3;33,2
NOCAS_47255;2453,2
134-31-6;1857,1
126-11-4;1386,2
2385-85-5;1378,2
64902-72-3;25,2
104-40-5;33,2
1596-84-5;22,2
644-35-9;1852,1
68-96-2;1379,2
21564-17-0;2450,2
88-04-0;2,2
1194-65-6;1381,2
58-55-9;33,2
95-83-0;2452,2
576-26-1;1374,2
23422-53-9;1639,2
85-01-8;1797,2
77-92-9;1383,2
110-26-9;1683,2
6923-22-4;37,2
51-30-9;37,2
54965-24-1;2,1
86-30-6;1688,2
118-52-5;1850,2
114-26-1;1633,1
307-24-4;26,2
12427-38-2;1621,2
NOCAS_47366;1682,1
1912-24-9;1376,2
140-56-7;1372,2
4065-45-6;2452,2
208465-21-8;1633,2
141-66-2;1385,2
2795-39-3;1377,2
69806-50-4;1375,2
133-06-2;1689,2
111-14-8;32,2
137-30-4;1852,1
7487-94-7;1797,1
99-30-9;1639,2
43222-48-6;1385,2
74115-24-5;1797,2
85-68-7;1691,1
94-09-7;1508,1
72-20-8;1382,2
99-55-8;1380,2
72490-01-8;3,2
319-85-7;1373,2
93-53-8;1852,2
95737-68-1;1624,2
56-53-1;1386,2
184653-84-7;34,2
109-08-0;2453,2
1918-00-9;1631,2
333-41-5;1636,1
104-76-7;29,2
50594-66-6;2452,2
99-97-8;1850,2
121-32-4;2451,2
68359-37-5;18,2
50-55-5;2304,1
76-87-9;32,2
112410-23-8;1622,2
57-85-2;39,2
1330-61-6;1852,1
79241-46-6;1648,2
96-45-7;1630,2
112281-77-3;1631,1
52315-07-8;1375,1
78-48-8;1507,1
962-58-3;1654,1
188489-07-8;13,2
91-64-5;24,2
88-04-0;2451,2
54-11-5;1682,2
584-79-2;1797,2
20780-48-7;1856,2
77-92-9;2451,2
87-90-1;1384,2
17804-35-2;25,1
97886-45-8;1649,1
446-72-0;28,2
25265-71-8;26,2
83055-99-6;26,2
101-05-3;12,2
1120-36-1;1389,2
123-25-1;1855,2
41481-66-7;2450,2
221671-62-1;1377,2
74051-80-2;1381,2
36734-19-7;1647,1
1478-61-1;1379,1
55283-68-6;1797,2
139149-55-6;28,2
111-42-2;1690,1
55335-06-3;1856,2
122-99-6;1649,2
827-21-4;2,2
96-45-7;2453,2
57-50-1;1379,2
NOCAS_47299;35,2
128-39-2;1856,2
101-10-0;1620,2
39515-41-8;1645,2
98-07-7;1374,2
96-48-0;1378,2
106-43-4;39,2
64902-72-3;1658,2
76578-14-8;1380,2
88-69-7;2,2
741-58-2;1507,1
107071-66-9;2442,2
110488-70-5;1649,1
3844-45-9;1377,2
117718-60-2;1384,2
117-84-0;1683,2
101200-48-0;1629,2
5902-51-2;2,2
13190-34-6;1848,2
33629-47-9;1680,2
61-82-5;1689,2
34014-18-1;1379,2
584-84-9;1856,1
2312-35-8;10,2
825643-57-0;28,2
50471-44-8;29,2
94-82-6;20,2
1912-24-9;22,2
637-07-0;34,2
80-05-7;1686,2
100-02-7;2447,2
134523-03-8;1857,1
375-85-9;26,2
101200-48-0;1613,2
1303-11-3;34,2
759-94-4;1619,2
73-22-3;30,2
10161-33-8;1374,2
82657-04-3;1382,2
104-43-8;2,1
420-04-2;1625,2
361377-29-9;1388,2
86-50-0;1852,2
2392-39-4;1374,2
80-15-9;2,2
7632-00-0;1857,2
112-34-5;1388,2
34256-82-1;1644,2
123-77-3;1850,2
68694-11-1;6,2
110488-70-5;1375,1
23422-53-9;28,2
654055-01-3;1508,1
94125-34-5;1641,2
57837-19-1;1611,2
118-52-5;1857,2
111-11-5;31,2
2870-32-8;1508,1
6153-64-6;33,2
569-57-3;2451,2
33703-08-1;1380,2
120-80-9;1855,2
712-50-5;1383,2
122836-35-5;8,2
2425-06-1;1686,2
145-73-3;28,1
335-67-1;1646,2
103-65-1;1375,2
584-79-2;1507,1
79241-46-6;1651,2
741-58-2;7,2
87-86-5;31,2
114311-32-9;1648,2
121-14-2;31,2
91-64-5;32,2
115-96-8;1691,2
121-00-6;2453,2
94-74-6;2451,2
5349-51-9;1376,2
129630-19-9;1378,2
133-07-3;1383,2
84-74-2;1633,1
1194-65-6;1656,2
144651-06-9;1658,2
134-62-3;1850,2
56-95-1;1857,1
99-51-4;1857,2
81335-37-7;1628,2
133-06-2;40,1
10453-86-8;19,2
1861-40-1;25,1
92-87-5;1856,1
588941-45-1;1387,2
1582-09-8;1653,2
1634-78-2;1634,2
60-09-3;2451,2
97-54-1;1385,2
175013-18-0;1852,2
110-62-3;2,2
80-07-9;2451,2
759-94-4;1645,2
199119-58-9;1633,2
872-50-4;32,2
141112-29-0;1653,2
2687-96-9;1378,2
87818-31-3;1387,2
98-86-2;1384,2
60207-90-1;1639,2
136042-19-8;1507,2
584-84-9;1378,2
104-55-2;2451,2
8018-01-7;29,2
50-65-7;1649,2
106797-53-9;2,2
584-13-4;1379,2
375-85-9;1797,2
91-66-7;1852,2
439687-69-1;32,2
50471-44-8;1373,2
10161-33-8;1378,2
123312-89-0;31,2
194098-25-4;1687,2
99-51-4;1387,2
90-94-8;1385,1
962-58-3;21,2
106-27-4;1850,2
52806-53-8;1373,2
60-56-0;1689,1
52315-07-8;1641,2
108-46-3;1386,2
83-79-4;1616,2
96-29-7;1855,2
78-48-8;13,2
19044-88-3;1852,2
122008-85-9;1382,2
56-53-1;1683,2
101-02-0;1389,2
64-67-5;2452,2
81335-37-7;1373,2
123312-89-0;18,2
97886-45-8;1856,1
25956-17-6;36,2
5315-79-7;1681,2
NOCAS_47366;1856,1
57-91-0;25,1
25057-89-0;1658,2
149979-41-9;1621,2
60-33-3;1852,1
110-17-8;1855,2
30516-87-1;1797,2
4418-26-2;1385,2
83657-24-3;1622,2
55219-65-3;1379,1
84371-65-3;38,2
131860-33-8;1629,2
93-92-5;1857,2
712-50-5;1852,2
629-76-5;1377,2
824-78-2;26,2
22915-73-7;1857,1
2144-53-8;1389,2
35256-85-0;37,2
94-59-7;1850,1
74051-80-2;19,2
84-66-2;1857,2
120-95-6;1383,2
134002-60-1;1852,2
25322-69-4;2,2
175013-18-0;1680,2
139290-65-6;1686,2
3120-74-9;2451,2
8018-01-7;1612,2
128639-02-1;6,2
957-51-7;1852,2
60207-90-1;1620,2
13071-79-9;1373,2
105624-86-0;1687,1
192-97-2;1848,2
173584-44-6;1625,2
86-30-6;1381,2
196808-45-4;1377,2
135-19-3;1852,2
32809-16-8;34,2
56-38-2;1636,1
134-62-3;33,2
23103-98-2;36,2
188489-07-8;1375,2
137-26-8;1374,2
51-30-9;1386,2
15310-01-7;31,2
110-63-4;2451,2
16587-71-6;1508,1
262376-75-0;2444,1
28249-77-6;1376,2
94-82-6;10,2
36673-16-2;2453,2
309-00-2;1374,2
143390-89-0;1852,2
2605-79-0;37,2
81335-77-5;1622,2
128-39-2;35,2
51-21-8;33,2
71751-41-2;1373,2
121-75-5;1617,2
433212-21-6;2444,1
110-26-9;1376,2
4098-71-9;34,2
80-08-0;1387,2
1861-32-1;1386,2
480-63-7;1850,2
36734-19-7;21,2
34256-82-1;39,2
NOCAS_47353;1681,2
6381-77-7;1379,2
86479-06-3;1386,2
1194-65-6;10,2
55290-64-7;1383,2
2675-77-6;1627,2
1194-65-6;28,2
77-47-4;37,2
645-62-5;1850,2
124495-18-7;1643,2
101-77-9;34,2
66441-23-4;1379,2
125-31-5;2452,2
NOCAS_47267;31,2
51707-55-2;5,2
1689-84-5;1378,2
2687-96-9;1380,2
1918-02-1;1652,2
107-07-3;35,2
1918-02-1;1381,2
78-59-1;1383,2
72-54-8;1382,2
84-16-2;2444,1
101-54-2;25,2
23103-98-2;1375,2
126-14-7;36,2
104206-82-8;1389,2
173584-44-6;1627,2
741-58-2;1646,2
23564-05-8;30,2
446-72-0;1856,1
114311-32-9;1855,2
120-12-7;37,2
57-91-0;31,1
128-39-2;36,2
110488-70-5;1625,2
107-88-0;38,2
96182-53-5;1630,2
57-41-0;1388,2
116714-46-6;2451,2
8018-01-7;1378,2
88-85-7;23,1
169590-42-5;1389,2
92-68-2;2445,2
57837-19-1;1620,1
56-81-5;1388,2
23779-32-0;38,2
2627-95-4;1857,2
96-45-7;1621,2
25606-41-1;1654,2
58-85-5;1850,2
94125-34-5;26,2
51-28-5;1682,1
79622-59-6;6,2
361377-29-9;1646,2
510-15-6;1857,1
2783-94-0;1386,2
127277-53-6;35,2
25057-89-0;1656,2
59227-89-3;1850,1
86-57-7;2,2
85264-33-1;1852,2
30560-19-1;1636,2
49562-28-9;1375,2
5598-13-0;1640,2
1401-55-4;1384,2
7786-34-7;1633,2
84087-01-4;1380,2
169590-42-5;1850,1
75-99-0;2453,2
189003-92-7;23,2
754-91-6;2444,2
2310-17-0;1850,1
90-12-0;27,2
439687-69-1;1381,2
82097-50-5;33,2
725228-45-5;28,2
650-51-1;31,1
1763-23-1;1377,2
129630-19-9;31,2
40487-42-1;2444,1
2528-16-7;30,2
78-48-8;1383,2
577-11-7;1381,2
2432-87-3;2,2
137-26-8;1387,1
17321-47-0;1852,1
73-40-5;2452,2
81741-28-8;1856,2
2921-88-2;2445,2
584-79-2;1852,1
144550-36-7;28,2
5138-18-1;1855,2
115-32-2;1387,2
309-00-2;1797,2
78587-05-0;30,2
30516-87-1;1507,2
106-23-0;1855,2
94361-06-5;1377,1
92-87-5;1507,1
528-29-0;2451,2
155990-20-8;1376,2
433212-21-6;38,1
123-33-1;1656,2
123343-16-8;7,2
131807-57-3;1387,2
85509-19-9;26,2
22224-92-6;1508,1
51-03-6;1856,1
58-18-4;1852,2
105-87-3;1848,2
56-81-5;38,2
89-73-6;1508,1
66215-27-8;1376,2
86209-51-0;14,2
107-92-6;36,2
101-55-3;1687,2
131341-86-1;1646,2
119515-38-7;1374,2
57-83-0;1373,2
69806-50-4;1691,2
108-11-2;1372,2
3811-73-2;1387,1
15972-60-8;28,1
137-26-8;1640,2
104206-82-8;25,2
148-79-8;1650,2
96-18-4;27,2
21087-64-9;4,2
97322-87-7;2308,2
2687-96-9;2445,2
7632-00-0;38,2
50-35-1;37,2
NOCAS_47333;2452,1
66230-04-4;34,2
53-70-3;1509,2
120-71-8;1372,2
105-54-4;1377,2
108-19-0;1852,2
101-20-2;1384,2
13674-84-5;1850,2
71751-41-2;34,1
135410-20-7;1642,2
135158-54-2;1651,2
50-41-9;1797,1
84-69-5;1387,2
149-57-5;38,2
3739-38-6;1856,2
131807-57-3;1632,2
1918-00-9;11,2
NOCAS_48509;1507,2
115-96-8;1682,2
6734-80-1;1612,2
629-78-7;1852,2
NOCAS_47379;38,2
42509-80-8;1389,2
54593-83-8;1636,1
69806-50-4;2450,2
54593-83-8;1507,1
12108-13-3;1508,1
55406-53-6;1612,2
81-81-2;34,2
30560-19-1;1618,2
67-20-9;1691,1
27178-16-1;1373,2
77501-63-4;11,2
122008-85-9;30,2
298-07-7;1855,2
104206-82-8;1637,2
834-12-8;1633,1
533-74-4;20,2
19774-82-4;1379,2
99-71-8;1389,2
115-28-6;1388,2
180084-01-9;1388,2
2312-35-8;19,2
131-16-8;2453,2
4455-26-9;29,2
59-87-0;2447,1
76738-62-0;1621,2
599-79-1;2452,2
744-45-6;1386,2
67-20-9;1372,2
579-66-8;1389,2
106-27-4;1376,2
78-96-6;2,2
66441-23-4;1624,2
175013-18-0;14,2
119-53-9;1857,2
99-63-8;1508,1
85532-75-8;1686,2
133-07-3;31,2
158081-99-3;2443,2
79-94-7;23,1
23564-05-8;1374,2
12427-38-2;1683,2
7487-94-7;1857,1
3825-26-1;1384,2
94-71-3;1856,2
584-13-4;1377,2
92-52-4;26,2
2058-46-0;1690,1
121552-61-2;30,2
149877-41-8;1624,2
129298-91-5;35,2
3685-84-5;2453,2
129630-19-9;1647,2
81777-89-1;1691,1
50471-44-8;1619,2
120-82-1;1375,2
181274-17-9;2452,2
15310-01-7;2452,2
112281-77-3;2445,2
98-51-1;1857,2
27314-13-2;26,2
111-46-6;39,2
57966-95-7;30,2
51-03-6;2453,2
115-28-6;1373,2
86-73-7;38,2
1062243-51-9;1507,1
361343-19-3;2451,1
92-84-2;1509,1
147-24-0;1381,2
1596-84-5;24,2
131-11-3;1689,2
91-20-3;1386,2
2312-35-8;1637,2
59756-60-4;1687,2
521-18-6;23,2
111-82-0;32,2
106-23-0;1857,1
80-54-6;2452,2
55-38-9;1636,2
862243-29-6;1857,2
102-06-7;27,2
2212-67-1;2443,2
1300-72-7;25,2
84-61-7;1855,2
113136-77-9;34,2
110-80-5;31,2
91-59-8;1372,2
2312-35-8;8,2
3026-63-9;1850,2
18015-76-4;2,1
87818-31-3;1375,2
99-96-7;2451,2
188489-07-8;1614,2
57754-85-5;1624,2
112733-06-9;1379,2
122-39-4;28,2
NOCAS_47325;1688,2
131-70-4;1380,2
55406-53-6;1375,2
1929-82-4;1690,2
94361-06-5;2305,2
6285-05-8;1856,2
175013-18-0;32,2
1143-38-0;1855,2
97-53-0;1387,2
50-78-2;25,2
86-50-0;1386,2
52315-07-8;34,2
131860-33-8;34,1
541-47-9;1852,2
111-21-7;32,2
446-86-6;1688,2
95-94-3;1850,2
50471-44-8;1385,2
103-24-2;32,2
291305-06-1;1848,1
112-72-1;1380,2
111-87-5;1383,2
3194-55-6;1855,2
872-50-4;2,2
139149-55-6;1848,1
131-17-9;1858,2
208465-21-8;23,2
139290-65-6;1384,2
117337-19-6;1645,2
124-18-5;1852,2
77501-63-4;25,2
91-20-3;25,2
94-80-4;1850,2
84-74-2;19,2
19044-88-3;1509,1
77-40-7;1857,1
84-66-2;33,2
62-73-7;1634,2
57754-85-5;1619,2
78-93-3;2452,2
135080-03-4;2452,2
83-41-0;34,2
106-87-6;33,2
334-48-5;23,2
136042-19-8;1373,2
78587-05-0;34,2
64902-72-3;1632,2
70124-77-5;2453,2
73-22-3;1682,2
6893-02-3;1857,1
120-80-9;1374,2
94-28-0;39,2
124-04-9;32,2
60207-90-1;1640,2
93-76-5;2453,2
76-03-9;1377,2
69377-81-7;9,2
99-51-4;1378,2
4455-26-9;25,2
131-70-4;21,2
103361-09-7;1637,2
133-07-3;1618,2
1929-77-7;34,2
1111-78-0;25,1
60168-88-9;1628,2
141-04-8;1387,2
134-62-3;1373,2
124-13-0;32,2
82-68-8;14,2
4376-20-9;2453,2
141-14-0;2,2
74115-24-5;1637,2
NOCAS_47305;1377,2
83-32-9;1375,2
3380-34-5;12,2
1461-22-9;23,1
2772-45-4;36,2
60207-90-1;2305,2
2675-77-6;14,2
3380-34-5;28,1
91-20-3;40,2
